"Area","Cod","Ind","Anno","Mese","Val"
"REG","00019","1900",2013,5,449737171.77
"REG","00019","1100",2013,6,559732581.57
"REG","00019","1200",2013,6,3051226748.76
"REG","00019","1300",2013,6,3071820259.71
"REG","00019","1400",2013,6,539139070.62
"REG","00019","1500",2013,6,9116338.26
"REG","00019","1600",2013,6,43424636.2
"REG","00019","1700",2013,6,58996290.75
"REG","00019","1800",2013,6,5772393.12
"REG","00019","1900",2013,6,551328732.53
"REG","00019","1100",2013,7,557332580.53
"REG","00019","1200",2013,7,3557151872.26
"REG","00019","1300",2013,7,3708725452.63
"REG","00019","1400",2013,7,405759000.16
"REG","00019","1500",2013,7,6739261.7
"REG","00019","1600",2013,7,21315319.23
"REG","00019","1700",2013,7,25961024.74
"REG","00019","1800",2013,7,280971.96
"REG","00019","1900",2013,7,403929762.91
"REG","00019","1100",2013,8,557435958.59
"REG","00019","1200",2013,8,3925491554.78
"REG","00019","1300",2013,8,4114485629.41
"REG","00019","1400",2013,8,368441883.96
"REG","00019","1500",2013,8,6737950.63
"REG","00019","1600",2013,8,19854861.54
"REG","00019","1700",2013,8,21048049.91
"REG","00019","1800",2013,8,843972.71
"REG","00019","1900",2013,8,363702949.93
"REG","00019","1100",2013,9,556529667.36
"REG","00019","1200",2013,9,4586926947.35
"REG","00019","1300",2013,9,4666431185.93
"REG","00019","1400",2013,9,477025428.78
"REG","00019","1500",2013,9,7471819.76
"REG","00019","1600",2013,9,19900315.26
"REG","00019","1700",2013,9,42171407.08
"REG","00019","1800",2013,9,1082931.35
"REG","00019","1900",2013,9,492846830.63
"REG","00019","1100",2013,10,556397784.76
"REG","00019","1200",2013,10,5106162341.48
"REG","00019","1300",2013,10,5179670077.42
"REG","00019","1400",2013,10,482890048.82
"REG","00019","1500",2013,10,8261444.02
"REG","00019","1600",2013,10,5894317.27
"REG","00019","1700",2013,10,8250600.46
"REG","00019","1800",2013,10,130157773.95
"REG","00019","1900",2013,10,607081829.98
"REG","00019","1100",2013,11,556397784.76
"REG","00019","1200",2013,11,5688296038.54
"REG","00019","1300",2013,11,5771149878.38
"REG","00019","1400",2013,11,473543944.92
"REG","00019","1500",2013,11,8490445.08
"REG","00019","1600",2013,11,60445071.72
"REG","00019","1700",2013,11,64280178.3
"REG","00019","1800",2013,11,471905.14
"REG","00019","1900",2013,11,469351845.5
"REG","00019","1100",2013,12,555259796.24
"REG","00019","1200",2013,12,6835791885.17
"REG","00019","1300",2013,12,6759797621.63
"REG","00019","1400",2013,12,631254059.78
"REG","00019","1500",2013,12,8701575.1
"REG","00019","1600",2013,12,55281621.62
"REG","00019","1700",2013,12,89981987.94
"REG","00019","1800",2013,12,10470577.68
"REG","00019","1900",2013,12,667678870.66
"REG","00020","1100",2013,1,1049320332.48
"REG","00020","1200",2013,1,72944837.25
"REG","00020","1300",2013,1,126467699.78
"REG","00020","1400",2013,1,995797469.95
"REG","00020","1500",2013,1,17831922.4
"REG","00020","1600",2013,1,3507023.27
"REG","00020","1700",2013,1,7020735.04
"REG","00020","1800",2013,1,217336.8
"REG","00020","1900",2013,1,981581333.76
"REG","00020","1100",2013,2,1049320736.44
"REG","00020","1200",2013,2,419491517.95
"REG","00020","1300",2013,2,320839503.34
"REG","00020","1400",2013,2,1147972751.05
"REG","00020","1500",2013,2,17839656.46
"REG","00020","1600",2013,2,2919301.79
"REG","00020","1700",2013,2,7672494.94
"REG","00020","1800",2013,2,199506.37
"REG","00020","1900",2013,2,1135020801.56
"REG","00020","1100",2013,3,1049259586.78
"REG","00020","1200",2013,3,593111953.65
"REG","00020","1300",2013,3,510472158.33
"REG","00020","1400",2013,3,1131899382.1
"REG","00020","1500",2013,3,17862573.93
"REG","00020","1600",2013,3,2341872.32
"REG","00020","1700",2013,3,14933979.39
"REG","00020","1800",2013,3,1594360.83
"REG","00020","1900",2013,3,1128080084.84
"REG","00020","1100",2013,4,1049259586.78
"REG","00020","1200",2013,4,744204858.18
"REG","00020","1300",2013,4,690958009.73
"REG","00020","1400",2013,4,1102506435.23
"REG","00020","1500",2013,4,17870789.72
"REG","00020","1600",2013,4,5728746.58
"REG","00020","1700",2013,4,6195172.84
"REG","00020","1800",2013,4,227450.01
"REG","00020","1900",2013,4,1085174638.6
"REG","00020","1100",2013,5,1049259586.78
"REG","00020","1200",2013,5,858541020.53
"REG","00020","1300",2013,5,876746960.26
"REG","00020","1400",2013,5,1031053647.05
"REG","00020","1500",2013,5,17493633.04
"REG","00020","1600",2013,5,2204073.93
"REG","00020","1700",2013,5,6679266.13
"REG","00020","1800",2013,5,315690.03
"REG","00020","1900",2013,5,1018327232.28
"REG","00020","1100",2013,6,1049259251.12
"REG","00020","1200",2013,6,1179381787.18
"REG","00020","1300",2013,6,1061481375.33
"REG","00020","1400",2013,6,1167159662.97
"REG","00020","1500",2013,6,16387400.2
"REG","00020","1600",2013,6,2697376.81
"REG","00020","1700",2013,6,9904319.56
"REG","00020","1800",2013,6,1679784.16
"REG","00020","1900",2013,6,1159530518.91
"REG","00020","1100",2013,7,1049534080.03
"REG","00020","1200",2013,7,1467478379.17
"REG","00020","1300",2013,7,1321520422.15
"REG","00020","1400",2013,7,1195492037.05
"REG","00020","1500",2013,7,16384495.24
"REG","00020","1600",2013,7,3740756.25
"REG","00020","1700",2013,7,7411329.43
"REG","00020","1800",2013,7,2101702.87
"REG","00020","1900",2013,7,1184814326.48
"REG","00020","1100",2013,8,1049534080.03
"REG","00020","1200",2013,8,1605767093.95
"REG","00020","1300",2013,8,1497347537.8
"REG","00020","1400",2013,8,1157953636.18
"REG","00020","1500",2013,8,16053303.15
"REG","00020","1600",2013,8,3161382.99
"REG","00020","1700",2013,8,4961757.77
"REG","00020","1800",2013,8,583128.78
"REG","00020","1900",2013,8,1144223085.21
"REG","00020","1100",2013,9,1050037600.81
"REG","00020","1200",2013,9,1766839827.59
"REG","00020","1300",2013,9,1662208174.81
"REG","00020","1400",2013,9,1154669253.59
"REG","00020","1500",2013,9,15825636.21
"REG","00020","1600",2013,9,3710910.46
"REG","00020","1700",2013,9,5425955.12
"REG","00020","1800",2013,9,951190.54
"REG","00020","1900",2013,9,1141446124.5
"REG","00020","1100",2013,10,1050037600.81
"REG","00020","1200",2013,10,2165645059.88
"REG","00020","1300",2013,10,1872421218.18
"REG","00020","1400",2013,10,1343261442.51
"REG","00020","1500",2013,10,15805791.38
"REG","00020","1600",2013,10,1406422.02
"REG","00020","1700",2013,10,1338322.48
"REG","00020","1800",2013,10,1310283.11
"REG","00020","1900",2013,10,1328580757.02
"REG","00020","1100",2013,11,1050559588.57
"REG","00020","1200",2013,11,2266963596.36
"REG","00020","1300",2013,11,2033910696.65
"REG","00020","1400",2013,11,1283612488.28
"REG","00020","1500",2013,11,15844262.46
"REG","00020","1600",2013,11,3768698.76
"REG","00020","1700",2013,11,11156374.03
"REG","00020","1800",2013,11,1336501.56
"REG","00020","1900",2013,11,1276397017.05
"REG","00020","1100",2013,12,1050965907.99
"REG","00020","1200",2013,12,2692827205.45
"REG","00020","1300",2013,12,2430481750.65
"REG","00020","1400",2013,12,1313311362.79
"REG","00020","1500",2013,12,15618372.42
"REG","00020","1600",2013,12,9176948.41
"REG","00020","1700",2013,12,43844968.3
"REG","00020","1800",2013,12,4992714.07
"REG","00020","1900",2013,12,1337307297.87
"REG","00001","1100",2014,1,885139949.75
"REG","00001","1200",2014,1,388558810.7
"REG","00001","1300",2014,1,436510105.62
"REG","00001","1400",2014,1,837188654.83
"REG","00001","1500",2014,1,5200356.88
"REG","00001","1600",2014,1,17708066.35
"REG","00001","1700",2014,1,29140600.19
"REG","00001","1800",2014,1,6781687.28
"REG","00001","1900",2014,1,850165747.33
"REG","00001","1100",2014,2,886442274.18
"REG","00001","1200",2014,2,710677057.83
"REG","00001","1300",2014,2,842915306.63
"REG","00001","1400",2014,2,754204025.38
"REG","00001","1500",2014,2,5165721.5
"REG","00001","1600",2014,2,12459295.1
"REG","00001","1700",2014,2,15290547.87
"REG","00001","1800",2014,2,2174354.96
"REG","00001","1900",2014,2,754042188.51
"REG","00001","1100",2014,3,886349059.59
"REG","00001","1200",2014,3,1027145923.86
"REG","00001","1300",2014,3,1170363545.06
"REG","00001","1400",2014,3,743131438.39
"REG","00001","1500",2014,3,4985155.35
"REG","00001","1600",2014,3,11042852.45
"REG","00001","1700",2014,3,24080008.4
"REG","00001","1800",2014,3,484948.61
"REG","00001","1900",2014,3,751602350.44
"REG","00001","1100",2014,4,886060084.21
"REG","00001","1200",2014,4,1349910955.35
"REG","00001","1300",2014,4,1573098199.95
"REG","00001","1400",2014,4,662872839.61
"REG","00001","1500",2014,4,4931211.32
"REG","00001","1600",2014,4,28228325
"REG","00001","1700",2014,4,32514042.77
"REG","00001","1800",2014,4,1495241.74
"REG","00001","1900",2014,4,663646082.61
"REG","00001","1100",2014,5,885961434.97
"REG","00001","1200",2014,5,1645557311.16
"REG","00001","1300",2014,5,1917539946.98
"REG","00001","1400",2014,5,613978799.15
"REG","00001","1500",2014,5,4856703.88
"REG","00001","1600",2014,5,11323246.31
"REG","00001","1700",2014,5,19000242.8
"REG","00001","1800",2014,5,1383045.58
"REG","00001","1900",2014,5,618121620.95
"REG","00001","1100",2014,6,885365379.36
"REG","00001","1200",2014,6,2621194508.63
"REG","00001","1300",2014,6,2592901206.26
"REG","00001","1400",2014,6,913658681.73
"REG","00001","1500",2014,6,4889611.81
"REG","00001","1600",2014,6,72549563.15
"REG","00001","1700",2014,6,171596056.49
"REG","00001","1800",2014,6,2859721
"REG","00001","1900",2014,6,1010588502.6
"REG","00001","1100",2014,7,885426904.04
"REG","00001","1200",2014,7,3057102826.52
"REG","00001","1300",2014,7,3103104886
"REG","00001","1400",2014,7,839424844.56
"REG","00001","1500",2014,7,4832872.72
"REG","00001","1600",2014,7,10280262.22
"REG","00001","1700",2014,7,16686401.34
"REG","00001","1800",2014,7,1537918.24
"REG","00001","1900",2014,7,842467606.9
"REG","00001","1100",2014,8,885426904.04
"REG","00001","1200",2014,8,3296127468.53
"REG","00001","1300",2014,8,3416444420.09
"REG","00001","1400",2014,8,765109952.48
"REG","00001","1500",2014,8,4753546.68
"REG","00001","1600",2014,8,6638915.95
"REG","00001","1700",2014,8,16827807.44
"REG","00001","1800",2014,8,7592814.53
"REG","00001","1900",2014,8,778128423.62
"REG","00001","1100",2014,9,885457563.57
"REG","00001","1200",2014,9,3658988728.14
"REG","00001","1300",2014,9,3743088773.16
"REG","00001","1400",2014,9,801357518.55
"REG","00001","1500",2014,9,4611438.72
"REG","00001","1600",2014,9,9725029.85
"REG","00001","1700",2014,9,16303943.29
"REG","00001","1800",2014,9,4654727.08
"REG","00001","1900",2014,9,807969089.57
"REG","00001","1100",2014,10,885458127.37
"REG","00001","1200",2014,10,4320172136.2
"REG","00001","1300",2014,10,4307843427.18
"REG","00001","1400",2014,10,897786836.39
"REG","00001","1500",2014,10,4609322.29
"REG","00001","1600",2014,10,28490618.81
"REG","00001","1700",2014,10,32401732.34
"REG","00001","1800",2014,10,1784576.74
"REG","00001","1900",2014,10,898867755.8
"REG","00001","1100",2014,11,885188484.15
"REG","00001","1200",2014,11,4638499606.57
"REG","00001","1300",2014,11,4685933253.59
"REG","00001","1400",2014,11,837754837.13
"REG","00001","1500",2014,11,4497026.44
"REG","00001","1600",2014,11,10669222.53
"REG","00001","1700",2014,11,15245325.73
"REG","00001","1800",2014,11,1687145.6
"REG","00001","1900",2014,11,839512100.33
"REG","00001","1100",2014,12,884156939.81
"REG","00001","1200",2014,12,5621559810.75
"REG","00001","1300",2014,12,5590268527.47
"REG","00001","1400",2014,12,915448223.09
"REG","00001","1500",2014,12,4026040.14
"REG","00001","1600",2014,12,43001921.21
"REG","00001","1700",2014,12,136386711
"REG","00001","1800",2014,12,5482809.57
"REG","00001","1900",2014,12,1010249291.77
"REG","00002","1100",2014,1,130144444.06
"REG","00002","1200",2014,1,25933262.8
"REG","00002","1300",2014,1,15900893.15
"REG","00002","1400",2014,1,140176813.71
"REG","00002","1500",2014,1,2806484.26
"REG","00002","1600",2014,1,82651.5
"REG","00002","1700",2014,1,451478.46
"REG","00002","1800",2014,1,376317.5
"REG","00002","1900",2014,1,18883231.38
"REG","00002","1100",2014,2,130197209.54
"REG","00002","1200",2014,2,43634449.1
"REG","00002","1300",2014,2,38903115.67
"REG","00002","1400",2014,2,134928542.97
"REG","00002","1500",2014,2,3178980.56
"REG","00002","1600",2014,2,42665.21
"REG","00002","1700",2014,2,49277.65
"REG","00002","1800",2014,2,0
"REG","00002","1900",2014,2,16469726
"REG","00002","1100",2014,3,130197209.54
"REG","00002","1200",2014,3,68072631.31
"REG","00002","1300",2014,3,64180562.61
"REG","00002","1400",2014,3,134089278.24
"REG","00002","1500",2014,3,3012375.89
"REG","00002","1600",2014,3,115385.94
"REG","00002","1700",2014,3,60.63
"REG","00002","1800",2014,3,306182.5
"REG","00002","1900",2014,3,15908851.53
"REG","00002","1100",2014,4,130628917.3
"REG","00002","1200",2014,4,86115152.98
"REG","00002","1300",2014,4,87612877.89
"REG","00002","1400",2014,4,129131192.39
"REG","00002","1500",2014,4,3328182.8
"REG","00002","1600",2014,4,181562.39
"REG","00002","1700",2014,4,59294.78
"REG","00002","1800",2014,4,170202.63
"REG","00002","1900",2014,4,17838937.63
"REG","00002","1100",2014,5,130628917.3
"REG","00002","1200",2014,5,108865492.4
"REG","00002","1300",2014,5,114884103.59
"REG","00002","1400",2014,5,124610306.11
"REG","00002","1500",2014,5,3589802.33
"REG","00002","1600",2014,5,19083.65
"REG","00002","1700",2014,5,1546.75
"REG","00002","1800",2014,5,0
"REG","00002","1900",2014,5,16581500.84
"REG","00002","1100",2014,6,130628917.3
"REG","00002","1200",2014,6,160143987.61
"REG","00002","1300",2014,6,147948339.91
"REG","00002","1400",2014,6,142824565
"REG","00002","1500",2014,6,3390554.09
"REG","00002","1600",2014,6,70573.59
"REG","00002","1700",2014,6,0
"REG","00002","1800",2014,6,68.6
"REG","00002","1900",2014,6,17685612.3
"REG","00002","1100",2014,7,130628917.3
"REG","00002","1200",2014,7,181681515.24
"REG","00002","1300",2014,7,175701050.97
"REG","00002","1400",2014,7,136609381.57
"REG","00002","1500",2014,7,3259168.43
"REG","00002","1600",2014,7,34447.3
"REG","00002","1700",2014,7,31531.87
"REG","00002","1800",2014,7,3928740.35
"REG","00002","1900",2014,7,19992315.42
"REG","00002","1100",2014,8,130628917.3
"REG","00002","1200",2014,8,216499126.23
"REG","00002","1300",2014,8,198913384.14
"REG","00002","1400",2014,8,148214659.39
"REG","00002","1500",2014,8,3661794
"REG","00002","1600",2014,8,41467.28
"REG","00002","1700",2014,8,698006.63
"REG","00002","1800",2014,8,0
"REG","00002","1900",2014,8,21319460.04
"REG","00002","1100",2014,9,130628917.3
"REG","00002","1200",2014,9,240945134.63
"REG","00002","1300",2014,9,220992500.94
"REG","00002","1400",2014,9,150581550.99
"REG","00002","1500",2014,9,4392366.91
"REG","00002","1600",2014,9,395226.87
"REG","00002","1700",2014,9,329719.99
"REG","00002","1800",2014,9,377720.24
"REG","00002","1900",2014,9,21145512.17
"REG","00002","1100",2014,10,130628917.3
"REG","00002","1200",2014,10,269636571.28
"REG","00002","1300",2014,10,245681724.04
"REG","00002","1400",2014,10,154583764.54
"REG","00002","1500",2014,10,4144381.43
"REG","00002","1600",2014,10,181023.68
"REG","00002","1700",2014,10,460
"REG","00002","1800",2014,10,0
"REG","00002","1900",2014,10,23959163.32
"REG","00002","1100",2014,11,130628917.3
"REG","00002","1200",2014,11,299179547.03
"REG","00002","1300",2014,11,271894034.09
"REG","00002","1400",2014,11,157914430.24
"REG","00002","1500",2014,11,4244077.93
"REG","00002","1600",2014,11,47977.63
"REG","00002","1700",2014,11,727.41
"REG","00002","1800",2014,11,0
"REG","00002","1900",2014,11,24602487.88
"REG","00002","1100",2014,12,126798156.26
"REG","00002","1200",2014,12,364892385.82
"REG","00002","1300",2014,12,327604247.96
"REG","00002","1400",2014,12,164086294.12
"REG","00002","1500",2014,12,3162745.88
"REG","00002","1600",2014,12,624375.63
"REG","00002","1700",2014,12,98558.57
"REG","00002","1800",2014,12,3700
"REG","00002","1900",2014,12,31111373.94
"REG","00003","1100",2014,1,3222218712.78
"REG","00003","1200",2014,1,615449721.79
"REG","00003","1300",2014,1,873111731.72
"REG","00003","1400",2014,1,2964556702.85
"REG","00003","1500",2014,1,206063056.74
"REG","00003","1600",2014,1,19868654.97
"REG","00003","1700",2014,1,32062551.34
"REG","00003","1800",2014,1,46073727.39
"REG","00003","1900",2014,1,2826241180.92
"REG","00003","1100",2014,2,3161005893.79
"REG","00003","1200",2014,2,1280018269.51
"REG","00003","1300",2014,2,1782806774.3
"REG","00003","1400",2014,2,2658217389
"REG","00003","1500",2014,2,203655419.36
"REG","00003","1600",2014,2,19197018.9
"REG","00003","1700",2014,2,32650652.06
"REG","00003","1800",2014,2,6384454.4
"REG","00003","1900",2014,2,2483849820.89
"REG","00003","1100",2014,3,3162633239.6
"REG","00003","1200",2014,3,2059829948.63
"REG","00003","1300",2014,3,2776590316.92
"REG","00003","1400",2014,3,2445872871.31
"REG","00003","1500",2014,3,49473298.99
"REG","00003","1600",2014,3,19506111.22
"REG","00003","1700",2014,3,28817639.21
"REG","00003","1800",2014,3,4995702.67
"REG","00003","1900",2014,3,2421360953.2
"REG","00003","1100",2014,4,3163676501.38
"REG","00003","1200",2014,4,2751697022.07
"REG","00003","1300",2014,4,3661945085.07
"REG","00003","1400",2014,4,2253428438.38
"REG","00003","1500",2014,4,96106764.01
"REG","00003","1600",2014,4,20206700.03
"REG","00003","1700",2014,4,30853999.37
"REG","00003","1800",2014,4,6847637.21
"REG","00003","1900",2014,4,2183283275.32
"REG","00003","1100",2014,5,3224590384.81
"REG","00003","1200",2014,5,3356027335.69
"REG","00003","1300",2014,5,4582715930.67
"REG","00003","1400",2014,5,1997901789.83
"REG","00003","1500",2014,5,94313361.89
"REG","00003","1600",2014,5,13777030.15
"REG","00003","1700",2014,5,28121826.51
"REG","00003","1800",2014,5,13405421.83
"REG","00003","1900",2014,5,1940625806.45
"REG","00003","1100",2014,6,3225216575.8
"REG","00003","1200",2014,6,5986325975.76
"REG","00003","1300",2014,6,6140603966.35
"REG","00003","1400",2014,6,3070938585.21
"REG","00003","1500",2014,6,194773016.02
"REG","00003","1600",2014,6,225785325.72
"REG","00003","1700",2014,6,394006987.73
"REG","00003","1800",2014,6,11939524.41
"REG","00003","1900",2014,6,3066891105.65
"REG","00003","1100",2014,7,3224843466.69
"REG","00003","1200",2014,7,6788178759.77
"REG","00003","1300",2014,7,7198666870.2
"REG","00003","1400",2014,7,2814355356.26
"REG","00003","1500",2014,7,90814927.63
"REG","00003","1600",2014,7,18463265.77
"REG","00003","1700",2014,7,25858056.27
"REG","00003","1800",2014,7,106397112.89
"REG","00003","1900",2014,7,2851822307.71
"REG","00003","1100",2014,8,3224760791.51
"REG","00003","1200",2014,8,7490746499.46
"REG","00003","1300",2014,8,8049802049.19
"REG","00003","1400",2014,8,2665705241.78
"REG","00003","1500",2014,8,189289224.56
"REG","00003","1600",2014,8,8243652.87
"REG","00003","1700",2014,8,20419849.28
"REG","00003","1800",2014,8,52193584.75
"REG","00003","1900",2014,8,2555234442.6
"REG","00003","1100",2014,9,3224234528.39
"REG","00003","1200",2014,9,8346436922.45
"REG","00003","1300",2014,9,8845489716.97
"REG","00003","1400",2014,9,2725181733.87
"REG","00003","1500",2014,9,189551625.93
"REG","00003","1600",2014,9,12744955.15
"REG","00003","1700",2014,9,25844990.1
"REG","00003","1800",2014,9,10361011.43
"REG","00003","1900",2014,9,2575803676.4
"REG","00003","1100",2014,10,3224371965.35
"REG","00003","1200",2014,10,9475291000.1
"REG","00003","1300",2014,10,9697019202.93
"REG","00003","1400",2014,10,3002643762.52
"REG","00003","1500",2014,10,188977040.04
"REG","00003","1600",2014,10,12767016.78
"REG","00003","1700",2014,10,23356026.86
"REG","00003","1800",2014,10,19139481.69
"REG","00003","1900",2014,10,2858884315.14
"REG","00003","1100",2014,11,3219928617.77
"REG","00003","1200",2014,11,10225082218.02
"REG","00003","1300",2014,11,10579677095.92
"REG","00003","1400",2014,11,2865333739.87
"REG","00003","1500",2014,11,183140904.57
"REG","00003","1600",2014,11,21114760.84
"REG","00003","1700",2014,11,34676849.6
"REG","00003","1800",2014,11,8804073.29
"REG","00003","1900",2014,11,2722092227.53
"REG","00003","1100",2014,12,3222240995.83
"REG","00003","1200",2014,12,12818077866.68
"REG","00003","1300",2014,12,12772478392.14
"REG","00003","1400",2014,12,3267840470.37
"REG","00003","1500",2014,12,170943852.18
"REG","00003","1600",2014,12,29307483.82
"REG","00003","1700",2014,12,137751797.73
"REG","00003","1800",2014,12,16671022.96
"REG","00003","1900",2014,12,3237156806.49
"REG","00004","1100",2014,1,390309040.46
"REG","00004","1200",2014,1,118490785.29
"REG","00004","1300",2014,1,163655025.65
"REG","00004","1400",2014,1,345144800.1
"REG","00004","1500",2014,1,28887611.31
"REG","00004","1600",2014,1,0
"REG","00004","1700",2014,1,0
"REG","00004","1800",2014,1,0
"REG","00004","1900",2014,1,123659107.44
"REG","00004","1100",2014,2,390427585.12
"REG","00004","1200",2014,2,271719076.21
"REG","00004","1300",2014,2,334370920.64
"REG","00004","1400",2014,2,327775740.69
"REG","00004","1500",2014,2,26269307.29
"REG","00004","1600",2014,2,0
"REG","00004","1700",2014,2,0
"REG","00004","1800",2014,2,0
"REG","00004","1900",2014,2,128658316.27
"REG","00004","1100",2014,3,394377928.27
"REG","00004","1200",2014,3,426348241.31
"REG","00004","1300",2014,3,508983321.01
"REG","00004","1400",2014,3,311742848.57
"REG","00004","1500",2014,3,26937776.17
"REG","00004","1600",2014,3,0
"REG","00004","1700",2014,3,0
"REG","00004","1800",2014,3,0
"REG","00004","1900",2014,3,128250264.59
"REG","00004","1100",2014,4,394377928.27
"REG","00004","1200",2014,4,588338669.2
"REG","00004","1300",2014,4,677106879.19
"REG","00004","1400",2014,4,305609718.28
"REG","00004","1500",2014,4,22819973.94
"REG","00004","1600",2014,4,0
"REG","00004","1700",2014,4,0
"REG","00004","1800",2014,4,0
"REG","00004","1900",2014,4,132109345.04
"REG","00004","1100",2014,5,394377928.27
"REG","00004","1200",2014,5,750346602.44
"REG","00004","1300",2014,5,834855128.02
"REG","00004","1400",2014,5,309869402.69
"REG","00004","1500",2014,5,27590191.55
"REG","00004","1600",2014,5,0
"REG","00004","1700",2014,5,0
"REG","00004","1800",2014,5,0
"REG","00004","1900",2014,5,126070737.31
"REG","00004","1100",2014,6,394377928.27
"REG","00004","1200",2014,6,1084533222.78
"REG","00004","1300",2014,6,1105785649.19
"REG","00004","1400",2014,6,373125501.86
"REG","00004","1500",2014,6,26219386.06
"REG","00004","1600",2014,6,0
"REG","00004","1700",2014,6,0
"REG","00004","1800",2014,6,0
"REG","00004","1900",2014,6,142277395.06
"REG","00004","1100",2014,7,393594908.07
"REG","00004","1200",2014,7,1261069389.92
"REG","00004","1300",2014,7,1310614175.54
"REG","00004","1400",2014,7,344050122.45
"REG","00004","1500",2014,7,25571176.25
"REG","00004","1600",2014,7,0
"REG","00004","1700",2014,7,0
"REG","00004","1800",2014,7,0
"REG","00004","1900",2014,7,140264302.71
"REG","00004","1100",2014,8,393594908.07
"REG","00004","1200",2014,8,1423715856.85
"REG","00004","1300",2014,8,1482723184.97
"REG","00004","1400",2014,8,334587579.95
"REG","00004","1500",2014,8,27498580.44
"REG","00004","1600",2014,8,0
"REG","00004","1700",2014,8,0
"REG","00004","1800",2014,8,0
"REG","00004","1900",2014,8,137472864.07
"REG","00004","1100",2014,9,393594908.07
"REG","00004","1200",2014,9,1610763739.47
"REG","00004","1300",2014,9,1654459732.51
"REG","00004","1400",2014,9,349898915.03
"REG","00004","1500",2014,9,31772300.22
"REG","00004","1600",2014,9,0
"REG","00004","1700",2014,9,0
"REG","00004","1800",2014,9,0
"REG","00004","1900",2014,9,131910245.21
"REG","00004","1100",2014,10,393594908.07
"REG","00004","1200",2014,10,1781015567.39
"REG","00004","1300",2014,10,1847027115.88
"REG","00004","1400",2014,10,327583359.58
"REG","00004","1500",2014,10,26435437.21
"REG","00004","1600",2014,10,0
"REG","00004","1700",2014,10,0
"REG","00004","1800",2014,10,0
"REG","00004","1900",2014,10,125099545.72
"REG","00004","1100",2014,11,393594908.07
"REG","00004","1200",2014,11,1961408489.33
"REG","00004","1300",2014,11,2019392135.67
"REG","00004","1400",2014,11,335611261.73
"REG","00004","1500",2014,11,27126267.18
"REG","00004","1600",2014,11,0
"REG","00004","1700",2014,11,0
"REG","00004","1800",2014,11,0
"REG","00004","1900",2014,11,128423452.25
"REG","00004","1100",2014,12,393808620.38
"REG","00004","1200",2014,12,2495591389.33
"REG","00004","1300",2014,12,2445848932.8
"REG","00004","1400",2014,12,443551076.91
"REG","00004","1500",2014,12,34379731.23
"REG","00004","1600",2014,12,0
"REG","00004","1700",2014,12,0
"REG","00004","1800",2014,12,0
"REG","00004","1900",2014,12,163057375.03
"REG","00005","1100",2014,1,1375086989.78
"REG","00005","1200",2014,1,211810865.86
"REG","00005","1300",2014,1,315434021.96
"REG","00005","1400",2014,1,1271463833.68
"REG","00005","1500",2014,1,30093574.24
"REG","00005","1600",2014,1,17338715.55
"REG","00005","1700",2014,1,25340855.24
"REG","00005","1800",2014,1,14915949.86
"REG","00005","1900",2014,1,1264279444.82
"REG","00005","1100",2014,2,1378472502.55
"REG","00005","1200",2014,2,470701974.64
"REG","00005","1300",2014,2,730323032.27
"REG","00005","1400",2014,2,1118851444.92
"REG","00005","1500",2014,2,29173578.92
"REG","00005","1600",2014,2,32646230.56
"REG","00005","1700",2014,2,36372593.1
"REG","00005","1800",2014,2,2948264.13
"REG","00005","1900",2014,2,1096326256.03
"REG","00005","1100",2014,3,1379905565.89
"REG","00005","1200",2014,3,811997607.6
"REG","00005","1300",2014,3,1079627517.52
"REG","00005","1400",2014,3,1112275655.97
"REG","00005","1500",2014,3,30649238.63
"REG","00005","1600",2014,3,11169365.7
"REG","00005","1700",2014,3,18851533.08
"REG","00005","1800",2014,3,2744892.17
"REG","00005","1900",2014,3,1091976905.92
"REG","00005","1100",2014,4,1382317199.41
"REG","00005","1200",2014,4,1118769855.06
"REG","00005","1300",2014,4,1500027734.71
"REG","00005","1400",2014,4,1001059319.76
"REG","00005","1500",2014,4,13933925.87
"REG","00005","1600",2014,4,26493517.63
"REG","00005","1700",2014,4,35330658.25
"REG","00005","1800",2014,4,1090333.45
"REG","00005","1900",2014,4,997013623.81
"REG","00005","1100",2014,5,1380165364.75
"REG","00005","1200",2014,5,1392740903.63
"REG","00005","1300",2014,5,1858904051.54
"REG","00005","1400",2014,5,914002216.84
"REG","00005","1500",2014,5,14869969.05
"REG","00005","1600",2014,5,22403494.15
"REG","00005","1700",2014,5,20601218.22
"REG","00005","1800",2014,5,574537.46
"REG","00005","1900",2014,5,897839945.3
"REG","00005","1100",2014,6,1380189837.11
"REG","00005","1200",2014,6,2384752548.68
"REG","00005","1300",2014,6,2454789821.15
"REG","00005","1400",2014,6,1310152564.64
"REG","00005","1500",2014,6,28852307.4
"REG","00005","1600",2014,6,19041953.14
"REG","00005","1700",2014,6,155202640.2
"REG","00005","1800",2014,6,3021175.94
"REG","00005","1900",2014,6,1420335407
"REG","00005","1100",2014,7,1380330849.61
"REG","00005","1200",2014,7,2820257039.07
"REG","00005","1300",2014,7,2912987028.74
"REG","00005","1400",2014,7,1287600859.94
"REG","00005","1500",2014,7,28728947.28
"REG","00005","1600",2014,7,15853629.92
"REG","00005","1700",2014,7,16743559.69
"REG","00005","1800",2014,7,3743409.64
"REG","00005","1900",2014,7,1263433823.85
